,seed,primary_length,Jv,k0,surface,length,axfold,radfold,delta,nude_length,integral_diff,0.01,0.02,0.03,0.045,0.06,0.08
4736,1724667,0.14,0.0139825900245,327.6558,0.000479791004392,1.7035,1.0,1.0,0.002,0.025,-0.0017372000773699999,7,17,21,29,18,9
4737,74166726,0.14,0.0119899605284,327.6558,0.00047446474820699995,1.6334,1.0,1.0,0.002,0.03,-0.000153063497726,7,14,21,28,20,11
4738,72680820,0.14,0.014952578806399998,327.6558,0.00046823302847099995,1.6841,1.0,1.0,0.002,0.035,-0.00283632318124,7,19,25,24,16,11
4788,23158499,0.1,0.0102656890114,327.6558,0.000277336972025,0.9436,1.0,1.0,0.002,0.005,-0.0030120624957300003,6,14,19,17,10,5
4789,65221080,0.1,0.008373531946149999,327.6558,0.00020377921898,0.6409,1.0,1.0,0.002,0.01,-0.004798646672,6,11,15,9,5,2
4790,56327183,0.1,0.00850627859435,327.6558,0.00024896311248800003,0.8353,1.0,1.0,0.002,0.015,-0.00384647141571,5,12,19,15,10,3
4791,60210639,0.1,0.00795979891169,327.6558,0.000206679411654,0.6685,1.0,1.0,0.002,0.02,-0.004799578995270001,4,9,14,13,5,2
4792,90687386,0.1,0.0113002505324,327.6558,0.000280754396514,0.9586,1.0,1.0,0.002,0.025,-0.00329850338911,10,19,21,12,9,4
4793,1542464,0.1,0.007601948811539999,327.6558,0.000186415008065,0.5668,1.0,1.0,0.002,0.03,-0.0045463171147500005,5,9,8,7,7,3
4794,77570833,0.1,0.007475342554000001,327.6558,0.000180248250181,0.5768,1.0,1.0,0.002,0.035,-0.006072492732439999,4,14,10,6,4,3
4844,7615316,0.11,0.0124735051783,327.6558,0.000377884901541,1.3343,1.0,1.0,0.002,0.005,-0.0016836752570500001,7,14,24,24,15,9
4845,18898784,0.11,0.014695509701200002,327.6558,0.00041018664410700004,1.4545,1.0,1.0,0.002,0.01,-0.00087238347219,10,25,25,26,15,7
4846,62109932,0.11,0.012132412152599999,327.6558,0.00032516358584,1.1325,1.0,1.0,0.002,0.015,-0.00431263679925,5,13,17,12,17,9
4847,37786058,0.11,0.010913266457100002,327.6558,0.00035008369151199995,1.2212,1.0,1.0,0.002,0.02,-0.00166592159197,7,13,18,20,13,10
4848,84507329,0.11,0.011125663492900001,327.6558,0.000335142773223,1.2154,1.0,1.0,0.002,0.025,-0.00463221996904,6,8,19,17,16,7
4849,52749570,0.11,0.014083808804500001,327.6558,0.000414162555805,1.4748,1.0,1.0,0.002,0.03,-0.00042439716322500005,8,18,20,21,18,11
4850,29617057,0.11,0.0095630232889,327.6558,0.00025496537658,0.8365,1.0,1.0,0.002,0.035,-0.00491395663312,5,11,16,12,8,4
4900,45348548,0.12,0.00829729471603,327.6558,0.00025073383977099997,0.8089,1.0,1.0,0.002,0.005,-0.00502396450733,4,6,12,14,11,4
4901,3580684,0.12,0.0132369896595,327.6558,0.000419287373069,1.4580000000000002,1.0,1.0,0.002,0.01,0.00022991458479400004,7,12,21,23,21,7
4902,34480983,0.12,0.012834618825100001,327.6558,0.00036356272620800004,1.2791,1.0,1.0,0.002,0.015,-0.0037198169286999996,6,16,20,18,15,8
4903,20802828,0.12,0.0126301042542,327.6558,0.0003508305109180001,1.2002,1.0,1.0,0.002,0.02,-0.00271341187292,8,14,16,18,11,7
4904,84972805,0.12,0.012831534469099999,327.6558,0.000373182314329,1.2824,1.0,1.0,0.002,0.025,-0.00228349440627,9,16,21,17,15,13
4905,81654393,0.12,0.0113716775211,327.6558,0.000340193392352,1.1469,1.0,1.0,0.002,0.03,-0.0025499221109699997,5,14,22,18,9,9
4906,66063302,0.12,0.016920518388100002,327.6558,0.000565859785756,2.1324,1.0,1.0,0.002,0.035,0.000486326877089,8,18,30,33,22,16
4956,56252559,0.13,0.014189609151000001,327.6558,0.00042258340641800003,1.4895,1.0,1.0,0.002,0.005,-0.0023025552938899995,8,15,27,22,13,9
4957,33884275,0.13,0.013606753333299998,327.6558,0.00041765277099599997,1.4672,1.0,1.0,0.002,0.01,-0.0024759329413500003,8,17,27,19,15,8
4958,29167576,0.13,0.014555332432600002,327.6558,0.000433543179115,1.5069,1.0,1.0,0.002,0.015,-0.0014186297206600002,12,21,24,20,15,12
4959,204991,0.13,0.0154580802458,327.6558,0.00045329342965099996,1.6111,1.0,1.0,0.002,0.02,-0.0020719084356,9,24,28,25,20,8
4960,12406469,0.13,0.015232567514599999,327.6558,0.000545254167506,2.0322,1.0,1.0,0.002,0.025,-0.0011047188435799999,7,20,34,26,25,13
4961,67761266,0.13,0.015353806975700001,327.6558,0.00041097555457099996,1.4398,1.0,1.0,0.002,0.03,-0.00272297587451,10,22,29,21,14,9
4962,66321982,0.13,0.0154603967622,327.6558,0.000443488808005,1.5675,1.0,1.0,0.002,0.035,-0.00209613664252,10,20,22,24,19,8
5012,27285610,0.14,0.012894631208799998,327.6558,0.00042409006398900004,1.454,1.0,1.0,0.002,0.005,-0.0028098389772199996,7,15,24,21,18,6
5013,67127804,0.14,0.00959098348899,327.6558,0.000300259225831,0.9659,1.0,1.0,0.002,0.01,-0.00490823548328,4,9,13,13,12,6
5014,60946084,0.14,0.011986257907200001,327.6558,0.000391824650799,1.3036,1.0,1.0,0.002,0.015,-0.00227676168435,7,13,18,21,17,6
5015,90550915,0.14,0.012602587548499999,327.6558,0.00042087583771300007,1.4441,1.0,1.0,0.002,0.02,-0.00281563249429,7,15,21,21,17,8
5016,64490510,0.14,0.015470278981600001,327.6558,0.0004963528902419999,1.8053,1.0,1.0,0.002,0.025,-0.0032280233880900002,8,20,22,23,20,13
5017,64296000,0.14,0.0121142135941,327.6558,0.000351369733881,1.1281,1.0,1.0,0.002,0.03,-0.0031887487294099998,8,15,16,16,10,7
5018,64610754,0.14,0.0144913763917,327.6558,0.00045526959824400003,1.6429,1.0,1.0,0.002,0.035,-0.00352488115523,8,21,27,24,19,12
5068,48482496,0.1,0.0104792573538,327.6558,0.00032097840637299995,1.1167,1.0,1.0,0.002,0.005,-0.0014284502712700001,7,13,22,20,10,4
5069,60769551,0.1,0.00795825357889,327.6558,0.00018942911488799996,0.5891,1.0,1.0,0.002,0.01,-0.00572143792303,5,10,12,7,7,2
5070,7580489,0.1,0.0121960924823,327.6558,0.000330242397622,1.1692,1.0,1.0,0.002,0.015,-0.0027638056573099997,7,18,28,22,12,5
5071,76916202,0.1,0.0124003934878,327.6558,0.00034166460019099997,1.2084,1.0,1.0,0.002,0.02,-0.0015091970871900001,7,16,24,20,9,6
5072,92492777,0.1,0.0119088445499,327.6558,0.000315074266786,1.1328,1.0,1.0,0.002,0.025,-0.00510482784995,9,15,20,14,12,7
5073,3852700,0.1,0.009274776509879998,327.6558,0.00022988711056799998,0.7866,1.0,1.0,0.002,0.03,-0.0063958927324399995,6,17,12,12,10,2
5074,87665753,0.1,0.0104357540757,327.6558,0.00029374984585299994,1.0246,1.0,1.0,0.002,0.035,-0.0035323174955300004,4,15,23,12,11,3
5124,40277654,0.11,0.012532599965700003,327.6558,0.000373597111374,1.3393,1.0,1.0,0.002,0.005,-0.0023374599583499997,8,15,17,21,18,8
5125,51755065,0.11,0.011402692648100001,327.6558,0.00032263038145399997,1.1032,1.0,1.0,0.002,0.01,-0.00270942296842,8,12,20,17,12,7
5126,87483051,0.11,0.00998651234062,327.6558,0.000234168347373,0.7634,1.0,1.0,0.002,0.015,-0.0065852984235000005,6,13,11,9,9,3
5127,30109804,0.11,0.0112705696444,327.6558,0.000324074320269,1.1216,1.0,1.0,0.002,0.02,-0.0030414482789200004,7,17,23,16,13,5
5128,20268649,0.11,0.0121907689281,327.6558,0.00035684465023000004,1.2635,1.0,1.0,0.002,0.025,-0.00223631142491,6,16,19,20,17,7
5129,5080059,0.11,0.00920935146273,327.6558,0.000269918917788,0.8626,1.0,1.0,0.002,0.03,-0.00179424037108,4,11,17,13,10,6
5130,36761690,0.11,0.013054325883,327.6558,0.00033593678563399997,1.1871,1.0,1.0,0.002,0.035,-0.0038921543433899997,8,18,21,17,15,6
5180,68553872,0.12,0.012462475935200001,327.6558,0.000371402790587,1.2648,1.0,1.0,0.002,0.005,-0.00168891838175,7,21,24,20,15,8
5181,69044933,0.12,0.013447066692200001,327.6558,0.000400432118299,1.4384,1.0,1.0,0.002,0.01,-0.00290215419927,7,18,22,23,15,7
5182,96544664,0.12,0.0150057444323,327.6558,0.00036828492952399995,1.2919,1.0,1.0,0.002,0.015,-0.0036914164191900003,8,17,23,18,14,5
5183,14254708,0.12,0.011110049194,327.6558,0.00026380010060900004,0.8616,1.0,1.0,0.002,0.02,-0.005381088777640001,7,15,16,9,8,5
5184,19697119,0.12,0.0136123350844,327.6558,0.000403069692676,1.4752,1.0,1.0,0.002,0.025,-0.003442954914,6,15,24,22,16,13
5185,16242892,0.12,0.011179782517600002,327.6558,0.00028188166279,0.9452,1.0,1.0,0.002,0.03,-0.004924569057680001,6,15,19,13,9,5
5186,81859977,0.12,0.0114943215891,327.6558,0.00035193886480599997,1.2041,1.0,1.0,0.002,0.035,-0.00307081905768,6,13,21,20,15,10
5236,37590503,0.13,0.010073087878700001,327.6558,0.00033333875134099997,1.1082,1.0,1.0,0.002,0.005,-0.00300394052963,4,9,15,17,16,8
5237,42423459,0.13,0.0111583913703,327.6558,0.00030982933386799994,0.9809,1.0,1.0,0.002,0.01,-0.00272230449913,6,11,17,17,9,5
5238,16401335,0.13,0.0116634590677,327.6558,0.00030299448489099997,1.022,1.0,1.0,0.002,0.015,-0.00599757056425,7,13,16,13,9,7
5239,76276625,0.13,0.0127410014173,327.6558,0.00033026614806200006,1.1041,1.0,1.0,0.002,0.02,-0.0044738640392799995,8,18,21,19,8,6
5240,1322719,0.13,0.0141435674327,327.6558,0.000359103976852,1.2059,1.0,1.0,0.002,0.025,-0.00311974865467,8,16,21,20,9,4
5241,3727363,0.13,0.0180056994122,327.6558,0.00054061755374,1.9968,1.0,1.0,0.002,0.03,-0.00090904463695,9,21,32,28,18,16
5242,96525882,0.13,0.014782195380200001,327.6558,0.000417696797275,1.4254,1.0,1.0,0.002,0.035,-0.000610890849616,9,19,25,19,13,9
5292,87443997,0.14,0.013343655898700001,327.6558,0.000342090348828,1.1243,1.0,1.0,0.002,0.005,-0.004576783294140001,8,17,24,14,9,7
5293,71410204,0.14,0.013786717109600001,327.6558,0.000444053672648,1.5456,1.0,1.0,0.002,0.01,-0.0021274667106,6,18,24,22,19,7
5294,73031572,0.14,0.013587174462299999,327.6558,0.000485373105599,1.7181,1.0,1.0,0.002,0.015,-0.00087766436308,6,17,26,27,27,10
5295,50580987,0.14,0.0152796094258,327.6558,0.00047316304813999993,1.714,1.0,1.0,0.002,0.02,-0.00397660117506,5,17,26,28,20,12
5296,68878719,0.14,0.009113527597729999,327.6558,0.000244539812863,0.7434,1.0,1.0,0.002,0.025,-0.00633223179461,5,13,10,11,6,4
5297,50889758,0.14,0.0112268438167,327.6558,0.000368192082895,1.238,1.0,1.0,0.002,0.03,-0.0038179169519100002,5,13,17,23,12,7
5298,73491135,0.14,0.0132226279865,327.6558,0.00048077928660900007,1.7095,1.0,1.0,0.002,0.035,-0.00217048020485,5,15,22,29,18,13
5348,93211983,0.1,0.012866379324000001,327.6558,0.000341218179875,1.1942,1.0,1.0,0.002,0.005,-0.0016622071444000002,8,19,21,18,12,5
5349,98310256,0.1,0.00959705972379,327.6558,0.00027333150422400004,0.8891,1.0,1.0,0.002,0.01,-0.0013586807095999998,7,10,17,18,10,3
5350,83731089,0.1,0.0125869938309,327.6558,0.00031212081155,1.0825,1.0,1.0,0.002,0.015,-0.00269604594188,8,20,22,13,12,6
5351,66852824,0.1,0.0110573257458,327.6558,0.000292046675378,1.0198,1.0,1.0,0.002,0.02,-0.00385160519481,8,14,16,18,9,8
5352,38392991,0.1,0.00994973379535,327.6558,0.00025249445112599997,0.8375,1.0,1.0,0.002,0.025,-0.0031769863980200003,7,17,17,15,8,3
5353,47857701,0.1,0.0100819564354,327.6558,0.00025565325970700005,0.8420000000000001,1.0,1.0,0.002,0.03,-0.003097136005,8,16,20,11,7,3
5354,12398386,0.1,0.00865037043535,327.6558,0.00021339418896,0.6877,1.0,1.0,0.002,0.035,-0.0053568305235,6,8,13,14,7,4
5404,64439668,0.11,0.009113350021940001,327.6558,0.000247973510802,0.8077,1.0,1.0,0.002,0.005,-0.00461117773105,4,9,14,15,6,4
5405,48920272,0.11,0.0110147261439,327.6558,0.00033310740445800004,1.1621,1.0,1.0,0.002,0.01,-0.00245357536727,7,14,26,19,9,5
5406,86671867,0.11,0.013675891469100001,327.6558,0.00037583352321900003,1.3583,1.0,1.0,0.002,0.015,-0.00360001988793,9,14,21,17,14,12
5407,78840889,0.11,0.0138920207433,327.6558,0.000341180838905,1.2509,1.0,1.0,0.002,0.02,-0.005344545792810001,14,16,17,20,15,7
5408,3929004,0.11,0.0124037824281,327.6558,0.00030599275808800003,1.0644,1.0,1.0,0.002,0.025,-0.00509829917824,7,15,20,15,9,7
5409,77800212,0.11,0.008771485427209999,327.6558,0.000274703312072,0.9159999999999999,1.0,1.0,0.002,0.03,-0.0039030239421999997,5,9,14,14,11,9
5410,41123223,0.11,0.012025213235500001,327.6558,0.00028362556087199996,0.9487,1.0,1.0,0.002,0.035,-0.00417414055269,8,19,19,11,9,6
5460,88341195,0.12,0.011855835729799999,327.6558,0.00035559643263699997,1.202,1.0,1.0,0.002,0.005,-0.00144201417205,8,15,24,20,13,8
5461,30643956,0.12,0.012029436729800001,327.6558,0.00029519730325200004,0.9793,1.0,1.0,0.002,0.01,-0.00486308862638,8,15,19,14,9,7
5462,2165188,0.12,0.0115108642204,327.6558,0.000317912400438,1.064,1.0,1.0,0.002,0.015,-0.0031836040944,7,14,22,16,11,7
5463,61372128,0.12,0.0174089303854,327.6558,0.000530784387584,1.9525,1.0,1.0,0.002,0.02,0.0007394871409930001,11,24,35,27,19,15
5464,91987738,0.12,0.013660632620899999,327.6558,0.00040036777219800004,1.3734,1.0,1.0,0.002,0.025,-0.0005195158140470001,10,21,29,18,14,11
5465,51151275,0.12,0.0109986268206,327.6558,0.000259930098282,0.843,1.0,1.0,0.002,0.03,-0.005314166432659999,8,14,18,14,6,5
5466,29058526,0.12,0.011575392446299999,327.6558,0.000317712280986,1.0557,1.0,1.0,0.002,0.035,-0.0028189633370999997,8,13,18,19,7,6
5516,61390257,0.13,0.0167492706397,327.6558,0.0005419768266340001,1.9718,1.0,1.0,0.002,0.005,-0.00026346930025099996,11,22,32,28,25,14
5517,41323005,0.13,0.012749608333299998,327.6558,0.000449241780437,1.5668,1.0,1.0,0.002,0.01,-0.000269190883836,5,17,27,23,21,8
5518,87742291,0.13,0.017653882590900002,327.6558,0.0005367053723909999,1.9702,1.0,1.0,0.002,0.015,-0.000892109457135,10,20,26,29,24,12
5519,33040197,0.13,0.00921513396694,327.6558,0.00024211814758200002,0.7538,1.0,1.0,0.002,0.02,-0.00633487041445,5,10,15,11,7,5
5520,8911625,0.13,0.0122163374968,327.6558,0.00037926924434300005,1.3396,1.0,1.0,0.002,0.025,-0.0045570225914700006,6,13,22,24,13,10
5521,20996996,0.13,0.011383635355100001,327.6558,0.00037699557949199994,1.2692,1.0,1.0,0.002,0.03,-0.00184769292536,6,11,20,28,12,8
5522,38562383,0.13,0.0113067534381,327.6558,0.00040323893655599995,1.3839,1.0,1.0,0.002,0.035,-0.0018289862568599997,4,13,22,25,15,7
5572,2372853,0.14,0.0114111032585,327.6558,0.000405305004964,1.4533,1.0,1.0,0.002,0.005,-0.004480658935939999,5,13,16,21,18,11
5573,57283510,0.14,0.013164218207900001,327.6558,0.00041061709885,1.4105,1.0,1.0,0.002,0.01,-0.00269587838017,6,16,18,25,18,10
5574,9710961,0.14,0.0145891567207,327.6558,0.000461813196449,1.6575,1.0,1.0,0.002,0.015,-0.00311465484201,9,21,18,28,23,11
5575,23858598,0.14,0.017151564491000002,327.6558,0.000635525809221,2.2996,1.0,1.0,0.002,0.02,0.00206905166148,11,25,32,46,20,14
5576,68812090,0.14,0.0115833815277,327.6558,0.00034278922752999997,1.1101,1.0,1.0,0.002,0.025,-0.0037853954844400003,8,10,16,16,12,9
5577,56709308,0.14,0.0172419281815,327.6558,0.000604869664302,2.2432,1.0,1.0,0.002,0.03,-0.0012804882052899998,9,24,28,34,26,19
5578,5385896,0.14,0.0103023714617,327.6558,0.000333740749537,1.097,1.0,1.0,0.002,0.035,-0.00417227150594,5,13,17,19,12,9
5628,29758685,0.1,0.00727702811124,327.6558,0.00020852358937299998,0.6603,1.0,1.0,0.002,0.005,-0.00456430842221,5,8,13,10,8,2
5629,72737621,0.1,0.009019139417979999,327.6558,0.000235139476494,0.7688,1.0,1.0,0.002,0.01,-0.00434279208992,6,13,15,13,7,2
5630,22274767,0.1,0.010554633302500002,327.6558,0.000303179782309,1.0554,1.0,1.0,0.002,0.015,-0.00237520050444,5,12,18,18,12,6
5631,39924401,0.1,0.0132535561564,327.6558,0.000408722473435,1.4891,1.0,1.0,0.002,0.02,-0.000514250036389,10,19,31,22,12,7
5632,48103369,0.1,0.00816243015631,327.6558,0.00023287966606599998,0.7731,1.0,1.0,0.002,0.025,-0.004324845734939999,4,11,13,14,7,3
5633,62508439,0.1,0.011408316064,327.6558,0.000340525458695,1.1813,1.0,1.0,0.002,0.03,-0.000271760093593,8,23,17,17,13,6
5634,70652769,0.1,0.0102058537407,327.6558,0.000270172695643,0.9041,1.0,1.0,0.002,0.035,-0.0031889462279,7,13,13,16,12,3
5684,51056113,0.11,0.009364785275290001,327.6558,0.00026276079892700003,0.8452,1.0,1.0,0.002,0.005,-0.00359164619826,7,12,13,16,11,5
5685,78676419,0.11,0.0095844030635,327.6558,0.000244879356198,0.787,1.0,1.0,0.002,0.01,-0.004067675261869999,5,10,17,12,11,4
5686,78217009,0.11,0.008791962317959999,327.6558,0.00021231530321000002,0.6482,1.0,1.0,0.002,0.015,-0.00514426987347,5,10,11,11,7,3
5687,29874652,0.11,0.0122275430381,327.6558,0.000295718933296,0.9929,1.0,1.0,0.002,0.02,-0.00383262290458,8,16,19,17,7,5
5688,45436958,0.11,0.010526861830200001,327.6558,0.000255377930527,0.8226,1.0,1.0,0.002,0.025,-0.00411550547726,7,15,16,14,9,4
5689,70435382,0.11,0.010742043925600001,327.6558,0.000326842126229,1.0957,1.0,1.0,0.002,0.03,-0.0012607707181400002,5,14,20,15,15,7
5690,51054727,0.11,0.009476151688629999,327.6558,0.00025620303842200005,0.8269,1.0,1.0,0.002,0.035,-0.00411403661487,5,11,18,11,6,6
5740,2574819,0.12,0.008926716174219999,327.6558,0.00022198745017700002,0.6711,1.0,1.0,0.002,0.005,-0.0048997604549,6,10,12,9,3,4
5741,64115042,0.12,0.011787115250600002,327.6558,0.000316169821825,1.071,1.0,1.0,0.002,0.01,-0.00376875115652,7,17,22,16,10,7
5742,76662134,0.12,0.0102232155996,327.6558,0.000273495118369,0.8959999999999999,1.0,1.0,0.002,0.015,-0.00464070623002,5,13,17,13,6,5
5743,23060236,0.12,0.0158136228303,327.6558,0.000470875089043,1.7305,1.0,1.0,0.002,0.02,-0.00223063376391,7,23,32,24,16,10
5744,25010045,0.12,0.00939594435724,327.6558,0.00024742109315000003,0.7724,1.0,1.0,0.002,0.025,-0.00453926679166,5,10,12,10,8,5
5745,76257166,0.12,0.011003431155299998,327.6558,0.000306330102307,1.0085,1.0,1.0,0.002,0.03,-0.00336004148438,6,13,16,16,12,7
5746,97086457,0.12,0.0141999745486,327.6558,0.00043032411478699994,1.5028,1.0,1.0,0.002,0.035,0.0006942660054159999,9,17,25,24,21,8
5796,65692558,0.13,0.011027679632200001,327.6558,0.000352574848823,1.1846,1.0,1.0,0.002,0.005,-0.0027810153918099998,6,10,19,24,12,6
5797,25910545,0.13,0.013853476673200001,327.6558,0.00046504198086500003,1.6228,1.0,1.0,0.002,0.01,-0.000592190883836,9,18,24,24,23,9
5798,91583705,0.13,0.0121245421276,327.6558,0.000378866850307,1.3226,1.0,1.0,0.002,0.015,-0.0034816285705700006,4,14,23,20,13,10
5799,42337161,0.13,0.008835000443200002,327.6558,0.00028151397078600004,0.9282,1.0,1.0,0.002,0.02,-0.0057627941613,5,7,13,14,10,8
5800,97020546,0.13,0.013536348119299999,327.6558,0.000405005529503,1.4069,1.0,1.0,0.002,0.025,-0.0027134955492899996,5,15,26,15,15,10
5801,96811886,0.13,0.0123948494221,327.6558,0.000362574663903,1.2283,1.0,1.0,0.002,0.03,-0.0034977772285900003,7,12,20,21,12,8
5802,223534,0.13,0.0123202721208,327.6558,0.00035485005305400003,1.1775,1.0,1.0,0.002,0.035,-0.0028708399123099997,7,14,23,19,12,9
5852,21564899,0.14,0.0123175834613,327.6558,0.00042455495687,1.4397,1.0,1.0,0.002,0.005,-0.0018215968785999998,8,14,16,22,20,11
5853,59783475,0.14,0.0178645249874,327.6558,0.000654455262127,2.4078,1.0,1.0,0.002,0.01,0.00133328850091,9,23,30,34,33,22
5854,17769062,0.14,0.011360554413100002,327.6558,0.000381541589726,1.2942,1.0,1.0,0.002,0.015,-0.00302583017093,5,15,22,19,13,12
5855,53552571,0.14,0.013056643341600001,327.6558,0.000383169330561,1.3072,1.0,1.0,0.002,0.02,-0.00425057318124,7,20,20,22,13,7
5856,49433735,0.14,0.0168190636115,327.6558,0.000479691252542,1.7278,1.0,1.0,0.002,0.025,-0.00271257657366,11,24,28,26,18,11
5857,29605938,0.14,0.012532724333799998,327.6558,0.000298107172032,0.9644,1.0,1.0,0.002,0.03,-0.005902487673810001,10,17,16,14,6,5
5858,99169851,0.14,0.015925047269,327.6558,0.000502895564819,1.7992,1.0,1.0,0.002,0.035,-0.00217375551636,8,18,26,26,20,12
5908,70933093,0.1,0.0122436777159,327.6558,0.00037304333027000003,1.3168,1.0,1.0,0.002,0.005,9.4497490545e-05,7,20,24,24,14,6
5909,11402003,0.1,0.006629077041310001,327.6558,0.000155448831933,0.4622,1.0,1.0,0.002,0.01,-0.00706380685797,4,8,8,7,3,1
5910,50682584,0.1,0.0085845563459,327.6558,0.00020103912186700002,0.6458,1.0,1.0,0.002,0.015,-0.00654549350754,7,10,8,9,6,2
5911,87737224,0.1,0.0135977450945,327.6558,0.00036502777652599994,1.3239,1.0,1.0,0.002,0.02,-0.00240069392277,9,18,22,18,19,4
5912,49184736,0.1,0.014904856355099999,327.6558,0.000470225030691,1.7477,1.0,1.0,0.002,0.025,0.000511569476502,8,22,34,29,19,9
5913,57407709,0.1,0.00847264418091,327.6558,0.000216155837398,0.6889,1.0,1.0,0.002,0.03,-0.0040972198311,5,15,11,7,7,4
5914,88455095,0.1,0.011644459380399999,327.6558,0.00033215738683899993,1.1705,1.0,1.0,0.002,0.035,-0.00238485980716,7,17,20,18,16,5
5964,70438631,0.11,0.0113138428416,327.6558,0.00030996743828099995,1.0270000000000001,1.0,1.0,0.002,0.005,-0.00178616030583,8,17,26,13,9,8
5965,75280667,0.11,0.00941367579761,327.6558,0.00025249313165700004,0.8264,1.0,1.0,0.002,0.01,-0.0043893978350399996,5,10,14,13,9,4
5966,92569478,0.11,0.012698953163100001,327.6558,0.000310986508106,1.085,1.0,1.0,0.002,0.015,-0.00475118899651,8,20,21,16,8,5
5967,6315617,0.11,0.011985920781100001,327.6558,0.000370492796859,1.2715,1.0,1.0,0.002,0.02,-0.00016929761369200002,7,17,23,19,15,6
5968,90075223,0.11,0.0126865703394,327.6558,0.000369947548321,1.3299,1.0,1.0,0.002,0.025,-0.00247940076549,5,19,25,19,10,7
5969,36638150,0.11,0.012512293628400001,327.6558,0.00030379483075200004,1.0498,1.0,1.0,0.002,0.03,-0.004715766602840001,8,16,21,12,10,4
5970,91394588,0.11,0.00767326767079,327.6558,0.00019543137897999998,0.6101,1.0,1.0,0.002,0.035,-0.005848814692310001,4,9,11,10,4,2
6020,95887099,0.12,0.012805464361299998,327.6558,0.00034686506700599994,1.1635,1.0,1.0,0.002,0.005,-0.0020596261565200003,7,16,23,15,12,5
6021,24690288,0.12,0.0202951116139,327.6558,0.0006619860869739999,2.5448,1.0,1.0,0.002,0.01,0.00177352172303,8,22,37,40,32,20
6022,87805577,0.12,0.00972539106654,327.6558,0.000275108389029,0.8878,1.0,1.0,0.002,0.015,-0.00468088011226,5,10,15,13,14,6
6023,25710489,0.12,0.013516965578700002,327.6558,0.00037321340981300006,1.3090000000000002,1.0,1.0,0.002,0.02,-0.0027662272248600004,8,17,24,18,13,7
6024,72437422,0.12,0.012678046767799999,327.6558,0.000355475129461,1.2448,1.0,1.0,0.002,0.025,-0.00364908309933,6,17,21,18,14,6
6025,13927422,0.12,0.0143250036631,327.6558,0.00043948958569,1.5599,1.0,1.0,0.002,0.03,-0.000976180268315,9,15,24,23,14,10
6026,13652898,0.12,0.0101794309597,327.6558,0.000305120149312,1.0313,1.0,1.0,0.002,0.035,-0.00433733068996,5,12,15,16,12,7
6076,65932511,0.13,0.0106216418417,327.6558,0.00025283223516799996,0.8105,1.0,1.0,0.002,0.005,-0.006632490423770001,5,15,15,11,6,5
6077,63715392,0.13,0.0125391145123,327.6558,0.00038302379314,1.2622,1.0,1.0,0.002,0.01,-0.0006506975375390001,8,20,21,17,14,8
6078,61295394,0.13,0.009851578962420001,327.6558,0.000255572332281,0.8089,1.0,1.0,0.002,0.015,-0.0057474727377700005,5,10,16,12,6,3
6079,28587516,0.13,0.0128216122314,327.6558,0.00033458564946499994,1.1283,1.0,1.0,0.002,0.02,-0.00423972826083,10,16,15,17,16,5
6080,34161468,0.13,0.011356103470799999,327.6558,0.00035398184250800006,1.1697,1.0,1.0,0.002,0.025,-0.00218489755194,8,11,17,21,15,6
6081,44175486,0.13,0.0119702442715,327.6558,0.00034306455670999995,1.1361,1.0,1.0,0.002,0.03,-0.0034577965649199996,8,12,16,17,12,7
6082,25151787,0.13,0.0148978059155,327.6558,0.00040040031909800006,1.3865,1.0,1.0,0.002,0.035,-0.00240223898923,9,20,26,26,9,6
6132,12708306,0.14,0.010605497915399999,327.6558,0.000287630149028,0.9127,1.0,1.0,0.002,0.005,-0.00577294578879,5,11,17,10,7,7
6133,47068539,0.14,0.011114313714900001,327.6558,0.000344965911416,1.1268,1.0,1.0,0.002,0.01,-0.00362548323226,6,12,15,17,11,5
6134,28748328,0.14,0.012521198679299999,327.6558,0.00036161892858599994,1.2165,1.0,1.0,0.002,0.015,-0.0038239077726300004,7,17,25,20,10,5
6135,13491183,0.14,0.0112995567549,327.6558,0.0003460619502609999,1.1468,1.0,1.0,0.002,0.02,-0.00454041036604,6,12,19,17,11,11
6136,68379691,0.14,0.0128533872569,327.6558,0.00039586090620900003,1.3372,1.0,1.0,0.002,0.025,-0.00282250250253,8,16,19,17,17,9
6137,38335682,0.14,0.0158958376055,327.6558,0.00045314309815900006,1.6419,1.0,1.0,0.002,0.03,-0.00460793148013,10,27,19,20,19,12
6138,9417050,0.14,0.0115071565962,327.6558,0.000432913792443,1.4811,1.0,1.0,0.002,0.035,-0.0015611311552300002,6,16,19,26,16,11
6188,59272488,0.15,0.012154057813799999,327.6558,0.00041681583186300005,1.3967,1.0,1.0,0.002,0.005,-0.00289910139286,7,18,22,18,16,9
6189,47476629,0.15,0.013421710353700001,327.6558,0.000510063799609,1.8261,1.0,1.0,0.002,0.01,-0.00187233004697,7,18,23,24,22,19
6190,43893417,0.15,0.010748688031799998,327.6558,0.000401034104,1.3259999999999998,1.0,1.0,0.002,0.015,-0.0025192047204000002,6,11,16,17,12,12
6191,96495018,0.15,0.0118011239461,327.6558,0.00036637033614699997,1.2036,1.0,1.0,0.002,0.02,-0.0041082159844,7,15,18,19,12,7
6192,91909087,0.15,0.0121184128984,327.6558,0.000506149155251,1.7543,1.0,1.0,0.002,0.025,-0.0013251382431,6,11,18,32,23,16
